section_id,goods_train_flag,krank_special_flag,train_length_m,train_type,priority_class,goods_corridor_active,historical_goods_throughput,line_type,signaling_system,block_section_line,weather_severity,flat_tyre_incidents_last_hr,maintenance_block_active,headway_ahead_min,current_delay_prev_min,section_speed_profile,congestion_next_block,time_of_day_hour,protocol_id,delay_next_min,recommended_action
S136,1,0,818.134183586872,express,3,0,7.440084330510604,multiple,AT,Loop,0,0,0,8.792371330386608,1.5000765964071103,92.9304556589762,1,3.189749664425549,S.R.7.01,13.634538229650794,NORMAL
S137,0,0,622.7914988779453,passenger,4,0,6.652387958259327,double,AT,Main,1,0,0,14.772650309504186,4.213580961256039,94.68932944241615,3,8.984941365154793,S.R.22.01,64.74228389247361,NORMAL
S138,1,0,753.5571222547061,express,4,0,7.139109666613438,single,ABS,Down,2,1,0,13.294691998284385,6.42613625476193,92.7133425583211,4,23.10914433530906,G&R.60,0.62249430739664,KRANK_PRIORITY
S139,0,0,532.3085643771698,express,1,0,6.016866180194305,single,ABS,Down,3,0,0,14.21598060235799,0.6319883146988782,88.86932608217398,0,22.156695973965938,G&R.73,12.827764361233456,NORMAL
S140,0,0,599.8288994417915,goods,1,0,9.319859664561474,single,AWS,Up,1,0,0,11.42575444921764,0.8837677884713229,91.0316259283541,0,10.71612297676861,G&R.58,6.120369292394679,NORMAL
S141,1,0,738.327988871632,passenger,3,0,8.423226463725008,single,ABS,Down,1,0,1,16.36490137393008,10.93186450981988,102.35093208004403,3,7.641230792559127,G&R.59,15.10992962021114,NORMAL
S142,1,0,617.102702400568,goods,3,0,9.002012391700674,single,ABS,Main,1,1,0,14.467365090355694,4.188179306270747,94.10368955011018,4,1.6648220728638998,S.R.9.03,11.993376312552094,NORMAL
S143,1,0,886.7570177182351,express,3,0,6.0331729243396826,single,AWS,Main,0,0,0,17.47667920726301,2.5133240968709885,106.8243858282943,2,6.984981469184064,PR116,2.4738842891624966,NORMAL
S144,1,1,505.4503281149347,goods,1,1,7.501218816660123,double,AT,Loop,0,0,0,7.062641050141341,1.2161559487089288,85.04954951276802,5,12.807369460194586,PR119,6.532637756268076,NORMAL
S145,1,0,610.1822890364459,goods,1,0,10.487797305493697,single,ABS,Up,1,0,0,15.384298566050186,6.9127582810137564,85.4256117865747,2,18.326090556949204,S.R.7.02,4.752607464624691,NORMAL
S146,1,0,726.084787320314,passenger,3,0,5.402955250475906,single,ABS,Main,0,0,0,14.098382822788436,1.3515494363033835,95.31611043408259,2,6.536190011143022,G&R.64,27.274716456226862,NORMAL
S147,1,0,696.7985783369434,goods,1,0,8.080756948923508,double,AWS,Main,2,0,0,15.781004498785165,0.29947050286712407,65.43902247548827,2,19.514883156688853,S.R.11.01,13.338562334593236,NORMAL
S148,1,0,685.0434095014069,passenger,3,1,7.3903876915996705,double,AWS,Down,0,1,0,9.695938845842228,0.317509870987262,106.12281534965787,5,22.17742692160706,G&R.73,83.35207073107937,NORMAL
S149,1,1,728.6670780849129,passenger,5,1,7.785084456201811,double,ABS,Up,4,0,0,12.383708321174979,1.6470554396424906,110.8989487440277,1,2.6747600360082053,AT1,4.230435271657514,NORMAL
S150,0,0,611.7918360977017,passenger,4,1,10.580649513748654,single,AWS,Down,0,0,0,12.981061691569003,8.150844637642926,103.73189985805031,0,8.90098276783926,G&R.49,14.633476443229325,ROUTE_DFC
S151,1,0,737.9935457492938,passenger,3,1,8.241774096936442,double,ABS,Main,1,2,0,14.75352128567538,1.6064109591593088,82.62260522710574,1,20.125171830824645,S.R.8.01,24.31566503092013,NORMAL
S152,1,0,665.3105637165655,goods,4,0,10.774820099920026,single,AWS,Loop,3,1,0,10.689619677403995,8.81546356890074,100.99872366316997,4,23.40163388849238,EI1,43.411128939621186,NORMAL
S153,1,0,780.0719458296826,express,1,1,13.743055158531163,single,AWS,Down,2,1,0,17.62356767408309,3.9115272310224944,101.0108384342713,4,11.775082840060342,G&R.73,60.8291327837849,NORMAL
S154,0,0,652.1534006305502,goods,3,0,9.562123285864985,double,ABS,Loop,2,0,0,6.440911079017924,3.924207175536073,98.4581230198963,4,7.943130683103283,PR100,0.7290308022569078,WAIT_120s
S155,1,0,710.0854521462065,passenger,3,0,7.903622439938565,double,ABS,Main,1,0,0,11.492224259839656,8.088972999563541,78.58067389691199,3,19.020902729205293,G&R.71,27.154242306127962,NORMAL
S156,1,0,722.8098532868859,goods,4,0,9.379287252404527,single,AWS,Down,3,0,0,16.613929431833228,1.0431454961580309,90.09772267601423,1,2.2126393498115533,S.R.14.01,6.996252503879693,NORMAL
S157,0,0,470.80148053662145,express,3,0,8.110132154796243,double,AT,Down,0,0,0,4.085809305227215,2.323290913026535,58.451105004025706,4,15.919142572735856,G&R.52,0.1074562421613938,NORMAL
S158,1,0,677.8029340731555,goods,5,1,8.301782069963686,single,ABS,Main,2,0,0,13.215017257917104,0.5171040351200089,84.29573755996793,0,12.600163578545676,M3,5.609481086241316,NORMAL
S159,0,0,653.5111267408126,express,1,0,11.15078576791472,multiple,ABS,Loop,1,0,0,9.652269189070166,0.7540766196332677,81.64828859754783,3,12.435764284065641,PR112,1.6273901141437481,NORMAL
S160,1,0,616.8742813825633,goods,3,1,5.220998857583137,double,AT,Up,0,0,0,11.36093264014487,0.06164645364810815,81.33283074930576,3,15.47508550014447,G&R.64,0.9231107609342243,NORMAL
S161,1,0,711.4623928203387,goods,4,1,8.645861002602665,double,AT,Main,2,1,0,16.929946983303218,0.6954542731819955,96.13078925744888,1,23.418938554018766,S.R.6.01,24.59147391054943,ROUTE_LOOP
S162,1,0,532.7012240179525,express,4,0,8.37545837576287,double,AT,Up,3,0,0,12.822679998109379,11.19312487937171,95.21294492417832,3,3.3999835581829467,PR119,21.359974880202316,NORMAL
S163,1,0,698.1682883557867,goods,1,1,7.3689525607849715,double,ABS,Loop,0,0,0,17.519646132651438,13.91348611168448,89.95057771356494,8,16.564926091299498,M5,81.86900181567304,NORMAL
S164,1,0,430.528418851614,passenger,4,1,7.842002284648741,single,ABS,Up,4,0,0,10.951631708557024,5.624466789165089,93.15879946285818,1,14.89783487440927,PR109,5.519346339011486,NORMAL
S165,0,0,470.0938414652958,passenger,1,1,10.50073431418336,multiple,AT,Up,4,0,0,8.37781003612951,1.437473552853121,85.90261889289984,5,3.1700339077254407,S.R.9.01,16.918055138352944,NORMAL
S166,1,0,625.4507364820329,passenger,1,1,5.006867366634779,single,AT,Up,1,1,0,14.953446749237688,5.918071189198857,86.57309022842512,0,14.008540608044644,PR116,7.645147486654418,NORMAL
S167,1,0,486.22260847258707,goods,3,1,5.352205999602577,double,ABS,Loop,0,1,0,2.0252382583243023,2.221288787758425,87.18815077717429,3,21.002920016605454,G&R.59,0.2141115987554468,NORMAL
S168,1,0,686.9297101478978,goods,1,0,6.88775647789749,double,ABS,Down,1,0,0,13.23192271451558,6.67779540764881,107.97018514254165,0,8.314308114465035,S.R.11.02,1.7051313672760757,NORMAL
S169,1,1,497.7218773153167,express,4,1,8.722547099928118,double,AT,Loop,3,0,0,15.185733117844112,8.617363204422759,86.14112900542882,2,1.6470780482380816,G&R.59,1.3863411302832975,NORMAL
S170,1,0,674.5869547464348,goods,4,1,9.247652681966706,single,ABS,Loop,1,1,0,8.57145661237216,7.416255726511652,97.42644621400765,2,4.2497367802491945,PR116,14.83080527240206,NORMAL
S171,1,0,574.3833046208229,goods,1,0,6.531202191916033,double,ABS,Down,1,0,0,10.09169333634781,2.5415012017883902,104.95635714883439,2,3.617973231364682,S.R.15.01,4.7502418904028,NORMAL
S172,1,1,747.2223476874804,passenger,5,1,6.092186911736613,double,AT,Up,1,0,0,13.643474640502507,6.114765497202406,109.12167912760637,2,19.05900627071634,G&R.58,1.7633595315264634,NORMAL
S173,1,0,719.304762840896,goods,5,0,7.102618547011895,multiple,ABS,Loop,0,1,1,23.702848598812736,2.9979894945958,70.81641363274238,1,3.167787163645939,S.R.14.01,25.26749341909816,NORMAL
S174,1,0,707.3677096789748,goods,3,0,6.356338480205987,multiple,AT,Down,1,0,0,13.760750896492883,4.045956564434115,103.22634234091828,2,8.538270106219082,PR111,18.27087498625999,NORMAL
S175,1,0,627.2279387357916,express,1,0,9.737174927286537,double,AWS,Loop,1,0,0,10.684561407215721,0.6419788586672781,95.16092800449624,1,12.435423677394109,S.R.21.01,3.812832914298998,NORMAL
S176,1,0,781.4073538124538,passenger,1,0,9.137279971200776,double,ABS,Up,2,1,0,14.548692898832423,2.2196887822438733,97.14173943081148,1,19.723837199150168,S.R.7.01,13.647505446494602,NORMAL
S177,1,0,593.6398866532767,goods,1,0,8.113191732777354,multiple,AT,Loop,1,0,0,11.877334412884744,2.6324155653698655,94.11376673736417,2,12.073187175233933,G&R.55,0.4991943156790379,NORMAL
S178,0,0,481.4451791672276,passenger,4,0,8.435307900243338,single,AT,Main,1,0,0,8.670508409640112,0.23769034608797282,97.50693456644755,1,16.54784925018731,ABS2,2.7771026900516858,NORMAL
S179,1,0,587.3105798138314,express,1,1,8.006394808849716,single,ABS,Loop,3,0,0,9.229986580294643,1.0951482049377779,104.08660034887403,2,10.642332518786777,PR114,21.38768023234765,NORMAL
S180,1,0,661.2593455405715,express,3,1,8.856988428667696,multiple,ABS,Down,4,0,1,11.665539045886609,3.136340001696692,83.95092805863885,1,19.703157673295344,S.R.9.01,5.633333118803023,NORMAL
S181,1,0,770.3291369741276,goods,1,1,10.678272682968712,double,ABS,Loop,3,0,0,19.26648836305029,9.582402847249519,85.51110966527841,2,14.170308893960069,S.R.15.01,27.260462117888792,NORMAL
S182,0,0,485.49527818338436,express,1,0,7.545587958573855,multiple,AT,Loop,2,0,0,11.18064996794117,1.5116850181260049,111.11203918401901,3,13.713470490319182,W2,4.737016876810784,NORMAL
S183,0,0,605.9232050543394,goods,5,1,3.0741132979192374,double,AWS,Up,0,0,0,12.307945507271432,2.7785823096718247,116.83382754491984,1,17.60628205915553,S.R.9.01,14.663500094603606,NORMAL
S184,1,0,635.8445315518776,goods,4,0,6.646314252301976,single,AT,Main,2,1,0,14.083604119300396,4.908607556310611,107.49776662076862,2,22.62577243145602,PR100,2.20064995385793,WAIT_120s
S185,1,0,620.2862564392128,goods,1,0,5.998341777712399,double,AT,Loop,5,0,0,8.952986550407442,0.8474771300605243,84.98468923210851,0,18.358632847915377,G&R.72,52.53670388519016,NORMAL
S186,0,0,590.3725529385254,express,3,0,9.023941900902619,single,AT,Up,1,0,0,13.93288089590635,2.2830639526740653,102.58278058548194,6,3.6626856090274273,PR103,5.101319750959059,SPEED_60kmph
S187,1,0,695.4441605079372,goods,5,1,6.3556593848540155,double,ABS,Down,3,0,0,16.57861875735806,0.20712776497117735,113.3700071512582,1,23.833678063836864,G&R.52,1.129800434382759,NORMAL
S188,1,0,838.7865921336237,goods,1,0,9.156668166664932,single,AWS,Loop,0,0,0,13.925905979252189,0.8919890263389405,109.68162169549021,0,22.933318676560337,PR107,2.3872583217843752,NORMAL
S189,1,0,633.0427808520678,passenger,4,0,9.372420783800374,multiple,AT,Up,2,0,0,12.611013376923013,7.218289621578249,89.68330297715501,1,13.964876555608953,PR109,12.025196223865006,NORMAL
S190,1,0,819.7362230514304,goods,1,0,10.315936438898975,double,AWS,Main,3,0,0,12.77691587958194,3.0309124904658047,80.29837310218551,1,17.60049936089046,S.R.7.02,0.8430724575650663,NORMAL
S191,0,0,518.7183235298739,goods,3,0,9.330018270866352,double,AT,Loop,2,0,1,16.327965297298423,3.1388127824798566,118.6066875446887,3,21.300036484490647,PR109,6.073113670414235,NORMAL
S192,0,0,699.1626737987752,express,1,0,9.445091773604698,double,ABS,Loop,2,0,0,15.840246768833548,0.26418818327187266,104.10216258295725,2,5.252956375040023,PR116,3.964136206123789,NORMAL
S193,1,0,694.5647814502921,passenger,3,0,6.582627938295212,multiple,AWS,Loop,5,0,0,18.453217660214477,2.287237130464992,74.61877880478352,2,20.119302238020822,G&R.51,0.27899120249429027,NORMAL
S194,1,0,496.17808205179523,goods,1,1,10.680759889832357,single,AT,Up,1,1,0,19.660291289738623,5.7661772056644605,113.79604027762403,0,2.371120133777948,G&R.55,3.9732150971994766,NORMAL
S195,1,0,709.1019398291281,express,5,1,8.119806044651849,single,ABS,Down,4,1,0,5.540490567266211,0.22656362619261608,102.15397293387646,3,6.035324994520698,PR119,9.959898004652075,NORMAL
S196,0,1,492.5971273990164,goods,5,0,7.505969175188223,single,ABS,Up,3,0,0,12.361907278198593,0.252333990030955,95.18356706551447,2,14.38783079362847,S.R.8.02,3.2109492229902825,NORMAL
S197,0,0,690.6916628367526,express,4,1,11.472469642078782,single,ABS,Up,1,0,0,11.917727421960349,0.037719052021282264,84.86296769590791,1,11.264615315424138,M3,15.616365355200841,NORMAL
S198,0,0,687.2090582959942,passenger,5,0,8.387143470216854,multiple,ABS,Loop,0,0,0,9.209324288796338,1.894976872298849,106.62132506101642,1,0.6931387797685034,PR109,17.49837121809337,NORMAL
S199,0,0,559.8813821428774,goods,1,0,9.271753227185412,double,ABS,Main,0,0,0,20.40258607181942,1.482180627124981,77.13570563178358,1,23.012014644377764,G&R.58,0.2318199222646468,NORMAL
S200,1,0,679.8578183162259,express,1,0,6.770369849445957,double,AT,Main,2,0,0,13.632315616529212,0.12624964358019375,74.08719472828156,2,9.023933014942694,PR119,4.773696982664906,NORMAL
S201,1,0,653.0338354622037,express,5,0,7.848992968340756,multiple,ABS,Up,2,0,1,14.11108272797901,0.48047778139087927,95.61240614203497,0,14.947674609755058,PR100,8.523751566227805,WAIT_120s
S202,1,0,663.4734609596661,express,1,1,9.18850361595419,double,AT,Up,0,0,0,20.602551512347688,15.173024729772871,102.59303145760151,0,22.5593415445274,PR109,11.593745413502,NORMAL
S203,0,0,664.2321487933352,passenger,4,0,9.97583889684007,double,AWS,Up,1,0,0,15.60363686180684,3.5662939624632597,97.55917885371996,3,5.782847641756396,W4,5.1058244169603135,NORMAL
S204,1,0,630.8206444152786,goods,5,0,6.977997750629467,single,ABS,Up,3,1,0,9.500952803032108,1.729489631183324,89.14355722033527,1,10.097584892397622,W2,6.362565064963177,NORMAL
S205,1,1,680.6774679558018,goods,4,0,9.676345721761685,double,ABS,Main,4,0,0,6.844840939744917,9.603576782836514,88.48202706209207,1,6.294483007850177,PR101,3.5741967230320575,SPEED_90kmph
S206,1,0,476.82645588809197,express,1,0,6.289777352287276,single,AT,Main,2,0,0,7.297468722910564,2.994597473031035,101.06624605301705,0,13.844377856212148,PR106,12.039562026915203,NORMAL
S207,1,0,657.0785036424155,express,5,1,8.158786174244955,double,AWS,Loop,4,0,0,15.252114391921415,3.2837492517033278,87.1300315696802,1,4.273334321264072,S.R.6.03,11.286433412860472,NORMAL
S208,1,0,671.2311120893668,express,3,0,9.03884211049823,multiple,AT,Down,1,0,0,15.264694605043802,0.6037535842450916,93.7276992471543,2,14.738325091554273,AWS1,11.437174601928534,NORMAL
S209,1,0,723.6870030652013,express,3,1,7.702968319910394,double,ABS,Loop,2,0,0,13.02607517434636,3.6448988403796916,79.60132369168889,1,19.957991102368066,S.R.15.01,40.793216668835484,NORMAL
S210,1,0,453.3643087988811,goods,5,0,9.013340007298904,double,AWS,Loop,0,0,0,10.419724463453303,2.1122018558261417,100.13742694052792,4,3.235838938595859,PR105,21.260698607579176,NORMAL
S211,1,1,660.5395952336372,goods,4,1,7.748123446172504,double,AT,Loop,0,0,0,11.38353750337211,1.2695138588106267,84.74683731403756,2,22.074571645149106,S.R.11.02,11.893898806856578,NORMAL
S212,1,0,547.3294852807561,goods,5,0,7.976563802397899,single,ABS,Loop,2,0,0,16.693530848453612,6.756772617914147,91.68357569097043,3,13.744714743140744,PR107,14.625035766622329,NORMAL
S213,1,0,525.1436286358107,goods,3,0,9.580964816340618,single,ABS,Up,0,1,0,20.06264238734226,3.589054919795031,114.83729185225356,3,5.753597141881147,M5,11.449827086765342,NORMAL
S214,0,1,509.3256154123851,passenger,5,1,8.646946163440324,double,AT,Main,3,0,1,4.921795829467399,2.1007653288640356,87.57429476909245,2,1.8713362343051587,S.R.18.01,17.692503541725227,NORMAL
S215,1,0,788.4468204782102,goods,3,0,7.029250801361168,multiple,AT,Main,3,0,0,8.863756143589919,1.8552249491402244,118.80241389276148,3,17.485312086447724,G&R.64,11.328127470395499,NORMAL
S216,1,0,604.0721018248693,goods,3,0,10.494883218836536,double,AWS,Up,3,0,0,10.64617683086296,3.4028724314033965,78.85295223088492,2,13.576793962123862,S.R.6.01,0.2411063615459552,ROUTE_LOOP
S217,0,0,483.9890647001764,express,4,0,5.718051143080693,multiple,ABS,Main,0,0,0,9.879354879325819,0.37357192741216966,82.72331592974676,1,1.0175785933966965,PR106,3.860842958818895,NORMAL
S218,1,0,676.446456719904,goods,4,1,9.059743068006405,single,AWS,Loop,0,0,0,13.067496919238403,0.3695401617728601,86.76054990376024,4,18.26343138421709,S.R.16.02,1.463422460589877,NORMAL
S219,0,0,403.0411576548262,goods,3,1,8.23699280576443,double,AT,Loop,1,0,0,16.67352897807635,1.5910530998314767,103.56620914129499,1,10.325512040820556,PR102,3.4048302790606066,SPEED_70kmph
S220,1,0,543.6998642528974,passenger,4,0,8.647058361386485,single,ABS,Loop,3,0,0,15.676548296393587,0.5235866824283855,98.67438862544839,3,18.076329126839678,EI1,3.7271719219763244,NORMAL
S221,1,0,762.3056716656185,passenger,3,0,5.902795039095607,double,ABS,Loop,1,0,0,10.432166488893735,1.9576690368124983,108.07647852756685,1,23.368253034321953,S.R.16.01,89.81135876096154,NORMAL
S222,1,0,509.3422136498264,express,3,1,5.328940285799621,double,ABS,Main,5,0,1,5.2077499580082245,2.198878574745331,109.58865363233573,3,11.43702993889385,PR105,9.667223546329271,NORMAL
S223,1,0,643.5071648862915,goods,1,0,8.977375988533986,double,AT,Down,1,1,0,8.042355951828512,0.9306787311611705,76.36432835523122,2,6.136044523951114,G&R.56,4.566197643781078,NORMAL
S224,1,0,585.7623393467427,passenger,3,0,8.054132979294055,single,ABS,Up,2,0,0,9.687768263111902,2.7107593396175758,68.36136273146673,0,12.378243524043885,G&R.61,1.3702958247906083,NORMAL
S225,1,0,713.5451996351019,passenger,3,0,6.709825527728303,double,ABS,Main,2,0,0,20.078874774478408,1.2446792989131141,88.18778809528396,2,0.6418595089325203,ABS1,13.259444887193776,NORMAL
S226,0,0,642.2218914056058,passenger,5,1,7.877049343264608,double,AT,Down,3,0,0,11.376037072586213,8.227930324507842,90.0141724827734,3,21.495765476367513,S.R.7.01,0.460102634116317,NORMAL
S227,1,0,536.7525333402938,goods,3,0,8.941569455775587,double,ABS,Main,4,0,1,21.214981833137724,1.7612830520859464,84.81857422550108,2,2.463579308686138,S.R.7.02,33.15287380893778,NORMAL
S228,0,0,702.6924635752393,goods,1,0,6.8889191851500176,double,ABS,Main,5,0,0,12.147010032439857,3.912800415990301,98.1514690985162,4,0.8578371126396602,ABS2,17.443339444084856,NORMAL
S229,1,0,466.36113413144045,goods,4,0,4.340765201767588,multiple,ABS,Down,0,1,0,13.905309085699214,0.8314976717885152,105.40320725861046,0,21.841334170906194,PR119,24.112771406927877,NORMAL
S230,0,0,600.5830284689837,goods,4,1,8.506516563726747,double,AT,Loop,2,1,0,12.304655304395105,9.814914806681939,79.2723662089459,3,18.878901015764868,S.R.7.02,1.644557417232679,NORMAL
S231,1,0,575.2957798787598,express,4,0,5.4291480480941825,single,AT,Main,1,0,0,8.023179711473752,6.834486691543534,87.9318462551985,3,4.530773555726367,PR102,15.763644950109859,SPEED_70kmph
S232,1,0,752.340038128709,goods,4,0,8.390491097125658,single,ABS,Up,2,1,0,13.865045770790973,3.922560672861704,109.41031718177899,1,17.787996512783558,S.R.8.03,16.960139275449762,NORMAL
S233,1,0,481.8492243336913,express,1,0,6.619266111343308,single,AT,Down,1,0,0,9.516507731335283,0.10808870972347834,91.9510210112807,1,11.431289937169591,PR106,18.509930572966713,NORMAL
S234,1,0,722.037893811141,goods,3,0,9.078292734254484,multiple,AWS,Loop,4,1,0,11.330146776829093,1.4806116951519017,83.31028349665327,5,3.6131825719878004,S.R.9.01,8.755285837546525,NORMAL
S235,0,0,447.4919278026028,goods,1,1,8.863930721733594,double,ABS,Loop,2,0,0,8.597404531778928,6.6600254694652765,92.93823867445334,1,10.854505755434268,W2,11.070077620942248,NORMAL
S236,1,0,734.5601017995502,goods,1,0,8.618573568289678,single,AT,Down,1,1,0,7.859036500276168,9.963087344134115,86.89617925076602,4,9.483302119007845,S.R.21.01,27.72123946100681,NORMAL
S237,1,0,643.5773167138434,passenger,4,0,8.83718547248995,single,ABS,Main,0,0,0,10.063122124316576,3.6751163657529715,112.00436621489192,2,20.326555247990676,G&R.57,3.319281667850843,NORMAL
S238,1,0,453.28693547238345,express,5,0,5.788991233914602,double,ABS,Main,3,2,0,15.139125979178324,3.6523690358533285,92.86380338180452,6,13.87995530261895,PR110,7.461636956248203,NORMAL
