section_id,line_type,is_electrified,block_length_km,loop_length_m,gradient_permille,curvature_class,max_speed_kmph,perm_speed_restr_kmph,signal_type,headway_min,section_capacity_tph,section_utilization,maint_block_active,maint_start_time,maint_end_time,train_id,train_type,priority_class,train_length_m,axle_load_tonnes,traction_type,accel_category,braking_category,origin_station,dest_station,stopping_pattern,sch_arrival_time,sch_departure_time,actual_arrival_time,actual_departure_time,delay_prev_checkpoint_min,dwell_scheduled_min,dwell_actual_min,buffer_time_min,time_of_day_hour,day_of_week,is_holiday,is_peak_hour,direction,overtake_planned,conflicts_next_15min,headway_ahead_min,headway_behind_min,crossings_junction,congestion_index,incident_flag,incident_type,weather_category,weather_severity,temp_speed_restr,worksite_severity,delay_next_min,high_delay_risk
SEC002,double,True,3.6,563.0,10.8,straight,130,30,automatic,5,23,0.83,False,2025-12-05 05:17:01,2025-12-05 08:12:12,Train_40539,express,3,608.0,19.5,electric,medium,standard,BPQ,MUE,limited_stops,2025-12-05 19:07:48,2025-12-05 19:17:33,2025-12-05 19:20:55,2025-12-05 19:38:26,20.52,10.5,12.6,7.6,18.3,5,False,True,down,False,3,5.3,15.2,2,0.23,False,none,clear,0.37,False,low,25.5,True
SEC004,single,True,8.0,580.0,5.2,straight,60,70,absolute,5,23,0.93,False,2025-12-05 03:16:06,2025-12-05 08:44:22,Train_32240,passenger,4,566.0,18.2,electric,medium,standard,DHNE,HYB,limited_stops,2025-12-05 18:13:03,2025-12-05 18:23:39,2025-12-05 18:14:16,2025-12-05 18:28:56,6.44,10.8,11.05,7.5,18.1,2,False,True,down,False,0,18.7,8.2,1,0.65,False,none,clear,0.86,False,none,43.1,True
SEC002,single,True,5.7,1192.0,7.2,mild,60,0,automatic,3,12,0.65,False,2025-12-05 04:04:35,2025-12-05 09:56:12,Train_36658,express,5,665.0,24.1,electric,medium,standard,DHNE,MAS,limited_stops,2025-12-05 20:40:31,2025-12-05 20:53:48,2025-12-05 20:41:07,2025-12-05 21:00:27,4.33,8.4,9.8,3.6,20.5,2,False,False,down,False,3,9.3,21.5,2,0.5,False,none,fog,0.82,False,none,28.5,True
SEC002,double,True,8.1,784.0,-9.6,straight,90,0,MACL,5,21,0.45,False,2025-12-05 03:28:45,2025-12-05 06:43:48,Train_88059,freight,2,550.0,20.9,dual,medium,standard,NDLS,MUE,all_stops,2025-12-05 12:15:20,2025-12-05 12:27:53,2025-12-05 12:19:47,2025-12-05 12:46:45,18.57,11.2,11.49,4.7,11.7,6,False,False,up,False,7,8.7,21.2,0,0.85,False,none,clear,0.19,False,none,28.7,True
SEC004,double,True,7.0,1021.0,-3.5,mild,110,70,absolute,5,17,0.86,False,2025-12-05 04:46:27,2025-12-05 08:21:12,Train_46396,express,5,790.0,21.0,diesel,medium,standard,DHNE,BCT,non_stop,2025-12-05 15:54:52,2025-12-05 16:09:33,2025-12-05 16:07:02,2025-12-05 16:18:12,21.58,9.5,11.38,7.6,15.4,5,False,False,up,True,0,7.3,20.5,1,0.84,False,none,rain,0.1,False,none,30.4,True
SEC005,single,False,8.5,1048.0,2.5,sharp,110,70,MACL,10,16,0.88,False,2025-12-05 03:38:27,2025-12-05 07:56:09,Train_94934,MEMU,1,678.0,23.3,electric,fast,standard,KZJ,BCT,all_stops,2025-12-05 08:37:01,2025-12-05 08:44:11,2025-12-05 08:51:44,2025-12-05 09:05:18,0.99,2.1,4.47,7.4,8.6,5,False,True,down,True,4,6.7,23.0,2,0.87,False,none,rain,0.84,False,none,36.3,True
SEC002,single,True,7.8,720.0,3.6,straight,110,70,absolute,7,9,0.62,False,2025-12-05 04:51:19,2025-12-05 07:58:27,Train_57578,MEMU,1,538.0,22.4,dual,medium,standard,BPQ,BCT,non_stop,2025-12-05 14:47:19,2025-12-05 14:55:11,2025-12-05 15:04:06,2025-12-05 14:58:16,13.73,8.7,10.91,5.6,14.0,2,False,False,up,False,6,19.5,19.8,0,0.77,False,none,rain,0.56,False,none,40.4,True
SEC002,single,True,5.3,650.0,-6.9,mild,110,70,automatic,7,8,0.68,False,2025-12-05 02:33:08,2025-12-05 04:34:52,Train_20888,passenger,5,589.0,19.9,electric,medium,advanced,NDLS,MUE,limited_stops,2025-12-05 14:01:58,2025-12-05 14:08:57,2025-12-05 14:09:41,2025-12-05 14:24:45,19.96,2.2,2.32,7.4,13.4,2,True,False,down,True,0,6.9,12.4,1,0.45,False,none,clear,0.59,False,none,32.9,True
SEC004,double,True,7.2,693.0,14.2,straight,110,0,automatic,10,17,0.54,False,2025-12-05 01:15:34,2025-12-05 05:00:43,Train_81549,express,2,711.0,18.5,diesel,medium,standard,DHNE,RC,limited_stops,2025-12-05 14:47:14,2025-12-05 14:53:58,2025-12-05 14:53:39,2025-12-05 15:17:34,18.26,4.5,7.04,5.0,14.7,4,False,False,up,False,5,6.5,9.8,3,0.93,False,none,clear,0.11,False,none,32.1,True
SEC002,double,True,5.6,1035.0,-11.5,mild,60,70,MACL,3,22,0.55,True,2025-12-05 05:17:27,2025-12-05 08:02:52,Train_65192,passenger,2,672.0,24.4,electric,medium,standard,SC,BCT,all_stops,2025-12-05 11:29:53,2025-12-05 11:34:56,2025-12-05 11:39:16,2025-12-05 11:54:31,21.97,3.2,3.67,7.2,11.4,0,False,False,down,False,5,17.5,8.4,2,0.43,False,none,clear,0.4,False,none,33.6,True
SEC002,double,True,4.3,1088.0,-11.6,straight,110,30,absolute,5,11,0.94,False,2025-12-05 05:16:29,2025-12-05 08:00:49,Train_52739,passenger,1,413.0,21.3,electric,medium,standard,DHNE,MAS,non_stop,2025-12-05 07:25:49,2025-12-05 07:38:50,2025-12-05 07:45:02,2025-12-05 07:50:14,20.08,10.5,13.02,4.1,7.4,2,False,True,up,False,2,16.9,4.2,3,0.39,False,none,clear,0.81,False,none,38.2,True
SEC004,double,True,4.3,990.0,-8.1,sharp,90,30,automatic,3,16,0.55,False,2025-12-05 04:47:42,2025-12-05 10:19:10,Train_97345,MEMU,3,404.0,19.9,electric,medium,standard,DHNE,RC,limited_stops,2025-12-05 21:29:30,2025-12-05 21:41:18,2025-12-05 21:31:54,2025-12-05 22:00:03,4.63,2.7,2.21,3.3,21.5,2,False,False,up,False,0,7.8,22.8,4,0.66,False,none,clear,0.34,False,low,25.4,True
SEC004,double,True,5.2,809.0,7.6,sharp,90,0,MACL,5,8,0.93,False,2025-12-05 03:54:49,2025-12-05 08:52:10,Train_64939,freight,1,424.0,22.7,diesel,fast,advanced,SC,RC,non_stop,2025-12-05 07:32:38,2025-12-05 07:44:01,2025-12-05 07:50:02,2025-12-05 08:08:30,16.3,3.1,6.03,5.9,6.7,0,False,False,up,False,3,11.7,12.2,1,0.28,False,none,clear,0.64,False,none,33.3,True
SEC001,double,True,3.6,684.0,-13.9,straight,60,50,absolute,5,8,0.55,False,2025-12-05 04:08:45,2025-12-05 06:31:18,Train_79258,freight,4,625.0,21.4,electric,medium,standard,KZJ,MAS,limited_stops,2025-12-05 18:22:12,2025-12-05 18:25:28,2025-12-05 18:32:24,2025-12-05 18:50:11,21.11,10.1,11.4,6.5,17.9,0,False,True,up,False,6,8.0,16.6,4,0.72,True,none,clear,0.12,False,none,26.1,True
SEC005,single,True,4.0,798.0,14.6,straight,90,0,automatic,3,17,0.86,True,2025-12-05 02:30:25,2025-12-05 04:35:27,Train_25060,express,3,525.0,22.0,electric,medium,standard,KZJ,BCT,non_stop,2025-12-05 06:12:41,2025-12-05 06:24:54,2025-12-05 06:16:09,2025-12-05 06:29:27,7.44,3.2,5.08,2.6,6.2,3,False,False,up,False,5,3.4,8.9,4,0.41,False,none,clear,0.73,False,none,36.8,True
SEC005,double,True,5.8,1140.0,14.6,mild,60,30,absolute,10,22,0.49,False,2025-12-05 03:21:32,2025-12-05 07:02:17,Train_33153,express,1,839.0,19.2,diesel,medium,standard,BPQ,MUE,non_stop,2025-12-05 08:50:37,2025-12-05 08:53:41,2025-12-05 08:58:42,2025-12-05 08:59:52,-0.75,6.4,8.45,4.1,8.0,6,False,True,up,False,6,8.5,5.2,4,0.49,False,none,clear,0.73,False,none,28.7,True
SEC002,double,True,8.2,1104.0,-10.2,straight,90,0,automatic,7,9,0.86,True,2025-12-05 05:20:42,2025-12-05 10:21:27,Train_17082,express,4,606.0,22.3,electric,slow,advanced,DHNE,MAS,limited_stops,2025-12-05 15:19:43,2025-12-05 15:27:00,2025-12-05 15:26:51,2025-12-05 15:33:16,0.84,9.0,10.39,6.4,14.7,6,False,False,down,False,0,16.6,8.1,3,0.38,False,none,fog,0.08,False,low,18.3,True
SEC005,double,True,6.2,726.0,-3.0,sharp,90,50,absolute,5,12,0.9,False,2025-12-05 05:24:30,2025-12-05 10:19:49,Train_86000,MEMU,4,431.0,19.2,electric,slow,standard,NDLS,BCT,limited_stops,2025-12-05 14:33:09,2025-12-05 14:46:18,2025-12-05 14:37:12,2025-12-05 14:51:13,21.68,10.9,10.85,2.4,14.3,0,False,False,down,False,1,9.5,17.6,1,0.85,True,signal_failure,rain,0.32,True,none,36.5,True
SEC002,double,True,5.2,730.0,-8.9,mild,90,70,automatic,7,11,0.89,False,2025-12-05 03:56:57,2025-12-05 09:15:18,Train_25549,freight,2,414.0,23.5,electric,medium,standard,BPQ,MUE,limited_stops,2025-12-05 16:55:33,2025-12-05 17:04:59,2025-12-05 17:12:36,2025-12-05 17:15:50,20.91,10.9,10.95,6.2,16.5,2,False,False,up,False,4,4.5,23.0,3,0.85,True,signal_failure,clear,0.45,False,none,41.5,True
SEC001,double,True,4.3,1046.0,-2.8,mild,110,0,MACL,10,15,0.44,False,2025-12-05 02:49:12,2025-12-05 08:48:43,Train_96465,MEMU,3,733.0,23.1,electric,fast,standard,BPQ,MUE,all_stops,2025-12-05 12:51:32,2025-12-05 13:01:46,2025-12-05 12:57:08,2025-12-05 13:04:28,11.7,4.0,5.16,5.7,11.9,5,False,False,down,False,7,9.1,15.4,3,0.22,False,none,clear,0.01,False,low,17.2,True
SEC004,double,True,4.1,799.0,1.0,mild,90,70,absolute,5,18,0.83,False,2025-12-05 05:45:46,2025-12-05 10:17:29,Train_95328,express,3,733.0,18.1,electric,fast,advanced,DHNE,HYB,limited_stops,2025-12-05 06:36:06,2025-12-05 06:39:38,2025-12-05 06:48:48,2025-12-05 06:44:09,13.41,4.5,3.51,2.1,6.2,3,False,False,up,True,2,7.9,17.7,0,0.41,False,none,rain,0.47,False,low,29.5,True
SEC004,double,True,6.6,901.0,9.7,straight,60,0,MACL,5,22,0.88,True,2025-12-05 02:09:25,2025-12-05 07:14:50,Train_94582,MEMU,3,484.0,24.5,electric,medium,standard,DHNE,BCT,all_stops,2025-12-05 11:43:07,2025-12-05 11:45:47,2025-12-05 11:49:34,2025-12-05 11:58:30,8.35,10.0,12.71,3.0,11.6,4,False,False,up,False,0,16.2,23.8,4,0.23,False,none,rain,0.47,False,none,25.4,True
SEC004,single,True,7.7,796.0,-13.9,sharp,60,0,MACL,10,10,0.59,False,2025-12-05 04:39:35,2025-12-05 08:39:16,Train_50953,MEMU,3,563.0,21.8,electric,slow,standard,KZJ,HYB,all_stops,2025-12-05 16:17:59,2025-12-05 16:30:34,2025-12-05 16:36:24,2025-12-05 16:32:31,7.39,6.1,5.96,6.0,15.6,1,False,False,down,True,4,6.5,8.5,3,0.42,False,none,clear,0.84,True,low,30.7,True
SEC005,double,True,5.2,670.0,14.6,straight,110,30,MACL,10,21,0.89,False,2025-12-05 05:20:22,2025-12-05 09:20:45,Train_65357,express,5,620.0,20.3,electric,fast,standard,DHNE,MAS,all_stops,2025-12-05 14:27:12,2025-12-05 14:38:05,2025-12-05 14:37:51,2025-12-05 14:39:30,12.79,2.7,2.04,4.9,14.2,2,False,False,down,False,7,15.1,7.0,0,0.93,False,none,clear,0.14,False,none,34.7,True
SEC001,double,True,6.0,632.0,13.2,straight,110,0,MACL,10,9,0.77,False,2025-12-05 05:47:37,2025-12-05 11:17:59,Train_65339,passenger,1,536.0,21.6,electric,fast,standard,SC,MAS,limited_stops,2025-12-05 07:21:29,2025-12-05 07:32:46,2025-12-05 07:23:03,2025-12-05 07:51:21,18.48,3.5,4.85,3.2,7.4,4,False,True,up,False,1,15.5,11.9,3,0.34,False,none,clear,0.9,True,none,40.6,True
SEC005,single,True,6.9,598.0,2.1,straight,110,50,automatic,7,14,0.66,False,2025-12-05 01:10:42,2025-12-05 06:35:22,Train_67690,MEMU,2,554.0,23.3,dual,medium,advanced,SC,BCT,limited_stops,2025-12-05 20:18:06,2025-12-05 20:26:06,2025-12-05 20:34:14,2025-12-05 20:37:33,20.2,6.7,5.79,7.7,19.6,2,False,True,down,True,5,3.1,16.3,1,0.3,False,none,clear,0.81,False,none,33.7,True
SEC005,double,True,3.3,508.0,-0.6,straight,110,70,automatic,5,15,0.4,False,2025-12-05 04:06:22,2025-12-05 08:02:49,Train_62895,express,2,513.0,19.9,dual,slow,advanced,DHNE,HYB,non_stop,2025-12-05 20:45:46,2025-12-05 20:54:15,2025-12-05 21:00:04,2025-12-05 20:57:19,3.04,6.1,8.59,2.3,19.8,2,False,True,up,False,0,5.8,16.8,2,0.61,False,none,clear,0.82,False,none,32.0,True
SEC001,double,True,4.9,696.0,1.5,straight,110,70,automatic,5,14,0.78,False,2025-12-05 02:13:58,2025-12-05 06:06:51,Train_50996,passenger,4,784.0,23.5,electric,medium,standard,KZJ,MAS,non_stop,2025-12-05 16:57:48,2025-12-05 17:05:19,2025-12-05 17:12:37,2025-12-05 17:12:47,21.34,7.2,9.57,3.5,16.9,1,False,False,up,False,2,6.9,5.0,4,0.36,False,none,clear,0.11,False,none,21.8,True
SEC001,single,True,7.0,620.0,-14.4,mild,60,30,automatic,10,9,0.84,False,2025-12-05 01:35:25,2025-12-05 04:23:35,Train_40622,passenger,1,793.0,21.7,electric,fast,advanced,KZJ,HYB,limited_stops,2025-12-05 22:04:11,2025-12-05 22:17:36,2025-12-05 22:15:11,2025-12-05 22:28:29,15.76,10.0,12.16,5.1,21.3,2,False,False,up,False,1,5.7,11.2,0,0.56,True,none,clear,0.47,True,none,34.7,True
SEC001,double,True,6.8,681.0,7.1,mild,90,50,absolute,5,22,0.93,False,2025-12-05 01:50:43,2025-12-05 04:35:17,Train_72280,passenger,4,859.0,19.7,electric,slow,advanced,KZJ,MUE,all_stops,2025-12-05 08:39:40,2025-12-05 08:43:00,2025-12-05 08:53:10,2025-12-05 08:54:02,9.19,4.5,6.43,7.2,8.3,5,False,True,down,False,5,17.6,20.3,3,0.84,False,none,clear,0.55,False,none,39.5,True
SEC001,double,True,3.3,553.0,-0.1,straight,60,50,absolute,10,14,0.74,True,2025-12-05 01:11:51,2025-12-05 06:24:33,Train_25010,MEMU,4,890.0,23.6,diesel,medium,advanced,KZJ,MUE,non_stop,2025-12-05 09:48:07,2025-12-05 09:51:14,2025-12-05 10:01:58,2025-12-05 10:08:25,21.49,4.4,5.63,2.7,8.9,1,False,True,up,False,2,18.5,7.0,0,0.78,False,none,clear,0.45,False,low,38.7,True
SEC004,double,True,4.3,739.0,-6.4,sharp,90,0,absolute,5,16,0.48,False,2025-12-05 03:01:30,2025-12-05 06:10:28,Train_65531,passenger,3,818.0,20.1,diesel,fast,standard,SC,MAS,limited_stops,2025-12-05 16:26:02,2025-12-05 16:28:50,2025-12-05 16:29:25,2025-12-05 16:42:55,6.29,11.7,12.36,7.1,16.4,5,False,False,up,False,4,3.9,7.1,4,0.32,True,track_defect,rain,0.78,False,none,26.1,True
SEC003,single,True,6.7,864.0,-1.2,mild,90,70,automatic,7,20,0.55,False,2025-12-05 02:54:39,2025-12-05 05:49:26,Train_51946,MEMU,3,613.0,20.9,electric,medium,advanced,BPQ,BCT,all_stops,2025-12-05 09:57:59,2025-12-05 10:12:18,2025-12-05 10:11:59,2025-12-05 10:25:31,7.78,9.4,11.06,3.1,9.7,6,False,True,down,False,6,8.7,5.8,0,0.39,True,signal_failure,clear,0.06,True,none,13.5,False
SEC003,double,True,4.5,1161.0,-6.2,straight,130,30,automatic,5,12,0.7,False,2025-12-05 02:57:46,2025-12-05 06:45:54,Train_53151,express,3,478.0,23.9,electric,fast,standard,NDLS,HYB,all_stops,2025-12-05 11:26:05,2025-12-05 11:36:47,2025-12-05 11:31:58,2025-12-05 11:45:48,-0.25,6.9,6.2,4.6,11.4,4,False,False,up,False,6,5.9,20.2,3,0.79,False,none,clear,0.64,False,none,36.5,True
SEC001,single,True,7.5,743.0,6.0,straight,60,0,MACL,7,14,0.55,False,2025-12-05 04:16:03,2025-12-05 08:01:37,Train_50709,express,4,417.0,22.9,electric,medium,standard,KZJ,MUE,all_stops,2025-12-05 13:24:37,2025-12-05 13:36:35,2025-12-05 13:26:32,2025-12-05 13:55:50,12.14,7.0,7.93,5.3,12.5,6,False,False,up,False,7,6.9,15.4,2,0.32,False,none,rain,0.47,False,none,22.3,True
SEC003,double,True,3.2,522.0,3.4,straight,90,70,absolute,10,22,0.7,False,2025-12-05 01:43:26,2025-12-05 04:46:11,Train_69307,MEMU,3,543.0,22.7,diesel,fast,standard,KZJ,BCT,limited_stops,2025-12-05 11:18:00,2025-12-05 11:30:08,2025-12-05 11:19:37,2025-12-05 11:47:59,17.39,9.6,10.32,3.5,10.7,0,False,False,up,False,0,5.9,24.5,1,0.58,False,none,rain,0.35,False,high,26.1,True
SEC003,double,False,4.0,754.0,-3.4,straight,110,50,MACL,5,19,0.54,False,2025-12-05 03:35:51,2025-12-05 07:32:39,Train_92219,express,1,438.0,23.2,electric,slow,advanced,KZJ,MUE,limited_stops,2025-12-05 08:30:16,2025-12-05 08:43:13,2025-12-05 08:49:57,2025-12-05 09:01:03,-1.51,8.3,7.81,2.4,7.7,2,False,True,up,False,2,14.1,5.0,1,0.54,False,none,fog,0.07,False,none,11.8,False
SEC001,double,False,4.5,1072.0,-5.6,straight,130,0,MACL,10,13,0.85,False,2025-12-05 02:27:14,2025-12-05 07:41:47,Train_81344,express,5,451.0,24.7,electric,medium,standard,BPQ,HYB,non_stop,2025-12-05 14:34:08,2025-12-05 14:48:33,2025-12-05 14:50:33,2025-12-05 14:59:48,0.89,11.4,13.63,7.4,14.1,5,False,False,up,True,2,16.3,4.3,4,0.34,False,none,clear,0.12,False,none,19.9,True
SEC003,single,True,8.1,738.0,11.3,straight,130,50,automatic,7,20,0.43,False,2025-12-05 02:51:33,2025-12-05 08:29:49,Train_72667,express,1,549.0,22.8,diesel,medium,advanced,SC,RC,non_stop,2025-12-05 13:46:30,2025-12-05 14:00:50,2025-12-05 13:58:02,2025-12-05 14:11:44,7.99,5.7,7.97,2.9,13.0,6,False,False,down,False,7,12.9,16.9,4,0.22,False,none,clear,0.81,False,none,23.5,True
SEC005,single,True,7.4,704.0,5.5,straight,60,0,automatic,7,15,0.59,False,2025-12-05 04:04:34,2025-12-05 06:52:34,Train_38016,express,3,579.0,22.0,electric,medium,standard,SC,RC,non_stop,2025-12-05 19:08:24,2025-12-05 19:19:23,2025-12-05 19:23:03,2025-12-05 19:29:57,8.02,2.5,2.88,2.3,18.6,2,False,True,down,False,3,7.1,8.0,1,0.67,False,none,rain,0.13,False,none,23.6,True
SEC002,single,True,7.9,1143.0,6.5,sharp,60,0,MACL,10,16,0.44,False,2025-12-05 04:24:34,2025-12-05 08:27:15,Train_21051,passenger,5,505.0,18.3,diesel,fast,advanced,NDLS,MUE,limited_stops,2025-12-05 07:35:17,2025-12-05 07:41:04,2025-12-05 07:35:52,2025-12-05 08:00:48,5.22,9.2,12.12,6.8,6.6,5,False,False,down,False,1,18.0,15.9,1,0.2,False,none,fog,0.0,False,none,8.9,False
SEC002,single,True,5.4,708.0,3.6,straight,130,30,automatic,10,21,0.55,False,2025-12-05 03:38:25,2025-12-05 09:31:30,Train_45774,passenger,4,669.0,24.8,electric,medium,standard,NDLS,RC,limited_stops,2025-12-05 14:21:21,2025-12-05 14:35:43,2025-12-05 14:24:21,2025-12-05 14:57:34,12.11,8.9,8.44,2.1,14.3,1,False,False,down,False,1,14.9,19.0,1,0.58,True,signal_failure,fog,0.8,False,none,38.8,True
SEC001,double,True,7.5,1179.0,-12.7,straight,90,0,absolute,10,22,0.46,False,2025-12-05 05:25:53,2025-12-05 09:58:58,Train_60835,MEMU,2,431.0,20.5,electric,fast,standard,BPQ,RC,limited_stops,2025-12-05 19:09:16,2025-12-05 19:21:03,2025-12-05 19:19:14,2025-12-05 19:33:02,5.64,4.7,7.65,5.1,18.8,0,False,True,down,False,0,11.8,9.7,2,0.95,False,none,rain,0.7,True,none,36.3,True
SEC004,double,True,7.7,1083.0,-13.2,mild,60,0,automatic,7,14,0.65,False,2025-12-05 02:47:43,2025-12-05 08:43:10,Train_58761,express,3,432.0,18.2,electric,medium,advanced,DHNE,RC,all_stops,2025-12-05 19:08:00,2025-12-05 19:19:52,2025-12-05 19:11:14,2025-12-05 19:27:39,16.55,3.6,5.01,5.1,18.7,3,False,True,up,False,7,10.4,9.0,2,0.26,False,none,rain,0.57,False,high,28.4,True
SEC001,double,True,5.2,979.0,-2.1,straight,130,70,absolute,7,19,0.44,False,2025-12-05 05:02:15,2025-12-05 08:59:04,Train_12496,express,5,789.0,19.7,diesel,medium,standard,DHNE,MUE,limited_stops,2025-12-05 18:14:26,2025-12-05 18:19:04,2025-12-05 18:25:32,2025-12-05 18:42:39,16.41,6.6,7.97,2.4,17.7,6,False,True,down,True,1,5.3,9.1,3,0.54,False,none,rain,0.28,False,none,27.4,True
SEC004,double,False,8.5,919.0,12.9,mild,90,30,absolute,10,14,0.75,False,2025-12-05 01:19:31,2025-12-05 05:36:08,Train_34184,passenger,3,552.0,18.9,electric,slow,advanced,DHNE,MAS,limited_stops,2025-12-05 11:19:43,2025-12-05 11:22:27,2025-12-05 11:20:27,2025-12-05 11:39:24,-1.79,3.2,3.83,4.9,10.5,0,False,False,up,False,5,11.6,7.2,3,0.94,False,none,clear,0.3,False,none,25.9,True
SEC002,single,True,7.7,657.0,0.7,mild,90,0,MACL,10,11,0.78,True,2025-12-05 05:52:45,2025-12-05 09:13:53,Train_14630,MEMU,2,854.0,24.6,electric,medium,advanced,KZJ,HYB,limited_stops,2025-12-05 08:46:49,2025-12-05 08:57:38,2025-12-05 08:55:55,2025-12-05 09:04:50,-1.83,10.3,10.12,5.8,7.8,0,False,True,down,False,7,14.5,22.1,4,0.65,False,none,rain,0.13,False,low,17.6,True
SEC001,single,True,8.4,1011.0,11.3,straight,60,0,absolute,10,14,0.82,False,2025-12-05 03:19:03,2025-12-05 06:03:06,Train_85751,passenger,2,850.0,24.3,electric,medium,advanced,KZJ,BCT,non_stop,2025-12-05 15:01:55,2025-12-05 15:05:15,2025-12-05 15:08:25,2025-12-05 15:10:16,7.84,5.9,8.61,7.5,14.4,0,False,False,up,True,6,4.8,17.5,1,0.45,False,none,clear,0.89,False,none,35.0,True
SEC005,single,False,7.8,743.0,-12.1,straight,90,30,automatic,5,8,0.81,False,2025-12-05 05:07:10,2025-12-05 08:14:55,Train_23711,express,2,610.0,22.4,electric,fast,advanced,NDLS,RC,non_stop,2025-12-05 06:20:09,2025-12-05 06:33:08,2025-12-05 06:25:16,2025-12-05 06:53:52,22.62,4.3,3.55,4.8,6.1,4,False,False,up,False,1,19.1,23.6,0,0.7,False,none,rain,0.62,False,none,42.5,True
SEC003,double,True,7.3,840.0,6.7,straight,90,30,MACL,10,18,0.64,False,2025-12-05 03:01:52,2025-12-05 05:52:13,Train_66038,express,2,609.0,18.5,electric,medium,standard,DHNE,MAS,non_stop,2025-12-05 18:21:55,2025-12-05 18:33:11,2025-12-05 18:24:53,2025-12-05 18:52:37,19.32,9.5,10.98,4.7,17.9,3,False,True,up,False,6,8.8,11.8,4,0.35,False,none,clear,0.14,False,none,18.8,True
SEC004,double,True,8.2,573.0,-7.6,mild,130,0,MACL,7,10,0.81,False,2025-12-05 02:36:45,2025-12-05 06:38:19,Train_10223,passenger,5,696.0,20.1,electric,medium,advanced,NDLS,HYB,non_stop,2025-12-05 17:04:43,2025-12-05 17:13:18,2025-12-05 17:05:35,2025-12-05 17:14:38,-0.04,9.0,11.53,7.0,16.5,0,False,False,down,False,0,17.6,15.3,3,0.55,False,none,clear,0.72,False,none,35.0,True
SEC003,single,True,5.3,707.0,0.7,mild,90,0,MACL,10,12,0.78,False,2025-12-05 01:33:11,2025-12-05 04:55:04,Train_70449,freight,4,530.0,23.8,electric,medium,standard,KZJ,RC,limited_stops,2025-12-05 16:10:28,2025-12-05 16:21:55,2025-12-05 16:27:09,2025-12-05 16:45:15,3.45,4.2,5.16,7.8,15.8,3,False,False,down,False,0,16.6,19.0,4,0.34,False,none,rain,0.71,False,low,31.0,True
SEC003,single,True,7.3,870.0,-6.2,mild,60,30,MACL,5,21,0.76,False,2025-12-05 04:28:06,2025-12-05 06:52:40,Train_32451,passenger,1,404.0,23.2,dual,slow,standard,DHNE,RC,all_stops,2025-12-05 07:03:38,2025-12-05 07:09:55,2025-12-05 07:14:58,2025-12-05 07:20:01,4.13,7.2,9.35,4.9,6.5,4,False,False,up,False,7,18.2,5.6,0,0.45,False,none,clear,0.69,False,none,25.7,True
SEC001,double,True,4.2,828.0,6.4,mild,90,70,MACL,7,19,0.6,False,2025-12-05 02:15:30,2025-12-05 06:34:01,Train_82219,express,5,444.0,19.5,electric,fast,standard,DHNE,MUE,all_stops,2025-12-05 16:56:39,2025-12-05 17:00:42,2025-12-05 16:58:20,2025-12-05 17:23:00,7.56,7.9,8.82,6.2,16.0,4,False,False,down,False,4,17.5,6.8,0,0.95,False,none,rain,0.79,False,none,37.8,True
SEC003,double,True,7.0,740.0,-3.0,straight,110,0,MACL,5,20,0.82,False,2025-12-05 02:19:31,2025-12-05 07:37:07,Train_46990,freight,2,590.0,22.3,electric,medium,advanced,DHNE,MUE,all_stops,2025-12-05 12:43:15,2025-12-05 12:45:27,2025-12-05 12:48:54,2025-12-05 12:52:16,23.14,10.2,11.36,7.0,12.7,4,False,False,down,False,5,5.7,24.2,1,0.82,False,none,clear,0.66,False,low,39.0,True
SEC005,double,True,7.3,830.0,-1.1,mild,90,50,automatic,7,22,0.63,True,2025-12-05 01:02:54,2025-12-05 03:42:07,Train_92532,express,5,654.0,18.2,diesel,fast,advanced,BPQ,HYB,non_stop,2025-12-05 08:13:02,2025-12-05 08:17:25,2025-12-05 08:25:18,2025-12-05 08:30:10,21.72,10.0,11.28,4.7,8.0,4,False,True,up,False,5,8.3,18.6,4,0.36,False,none,rain,0.64,False,none,30.3,True
SEC003,double,True,6.9,1021.0,-7.6,sharp,90,30,automatic,3,10,0.63,False,2025-12-05 02:20:47,2025-12-05 06:20:06,Train_79734,express,4,881.0,24.3,electric,medium,advanced,BPQ,RC,all_stops,2025-12-05 07:53:13,2025-12-05 08:03:03,2025-12-05 07:54:22,2025-12-05 08:07:57,9.03,5.3,4.96,6.6,7.7,6,False,True,up,False,5,7.9,13.3,2,0.94,False,none,clear,0.68,False,high,31.4,True
SEC001,single,True,7.7,822.0,-6.6,mild,90,70,MACL,5,9,0.59,False,2025-12-05 04:55:20,2025-12-05 10:54:38,Train_53828,express,1,782.0,20.1,diesel,slow,standard,SC,HYB,all_stops,2025-12-05 17:24:06,2025-12-05 17:33:25,2025-12-05 17:36:09,2025-12-05 17:35:03,8.41,4.2,7.07,2.8,17.0,5,False,True,up,True,0,10.7,4.2,1,0.86,False,none,clear,0.88,False,low,39.9,True
